1294031607	20250313	202503	2025	2025.2000	BRN	BRUNEI	BRN								IGOSEAASN	ASEAN	SEA	ASN				IGO			0	046	046	04	1	7.0	2	1	2	-0.54844606946983	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	1	Brunei	BX	BX		4.5	114.666667	BX	1	Brunei	BX	BX		4.5	114.666667	BX	20260313120000	https://ianslive.in/asean-fms-discuss-implications-of-middle-east-conflict--20260313170917
1294031608	20250313	202503	2025	2025.2000	BRN	BRUNEI DARUSSALAM	BRN								IGOSEAASN	ASEAN	SEA	ASN				IGO			0	046	046	04	1	7.0	6	1	6	-0.54844606946983	1	Brunei	BX	BX		4.5	114.666667	BX	1	Brunei	BX	BX		4.5	114.666667	BX	1	Brunei	BX	BX		4.5	114.666667	BX	20260313120000	https://ianslive.in/asean-fms-discuss-implications-of-middle-east-conflict--20260313170917
1294031609	20250313	202503	2025	2025.2000	BUS	COMPANY						BUS													0	190	190	19	4	-10.0	1	1	1	0.10881392818281	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260313120000	https://nationalpost.com/news/world/trump-has-taken-to-gifting-florsheim-shoes-to-his-male-colleagues-it-seems-marco-rubios-are-too-large
1294031610	20250313	202503	2025	2025.2000	CHN	BEIJING	CHN																		0	100	100	10	3	-5.0	2	1	2	0	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260313120000	https://www.enca.com/opinion/top-us-china-economy-officials-meet-talks-paris
1294031611	20250313	202503	2025	2025.2000	COP	DEPUTY						COP													1	010	010	01	1	0.0	6	1	6	-1.74825174825175	1	Portugal	PO	PO		39.5	-8	PO	0								1	Portugal	PO	PO		39.5	-8	PO	20260313120000	https://www.theportugalnews.com/news/2026-03-13/chega-wants-to-change-rules-for-immigrants-state-support/989593
1294031612	20250313	202503	2025	2025.2000	COP	DEPUTY						COP			CVL	IMMIGRANT						CVL			0	020	020	02	1	3.0	4	1	4	-1.74825174825175	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20260313120000	https://www.theportugalnews.com/news/2026-03-13/chega-wants-to-change-rules-for-immigrants-state-support/989593
1294031613	20250313	202503	2025	2025.2000	COP	DEPUTY						COP			CVL	IMMIGRANT						CVL			0	070	070	07	2	7.0	4	1	4	-1.74825174825175	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20260313120000	https://www.theportugalnews.com/news/2026-03-13/chega-wants-to-change-rules-for-immigrants-state-support/989593
1294031614	20250313	202503	2025	2025.2000	COP	DEPUTY						COP			PRT	PORTUGAL	PRT								1	010	010	01	1	0.0	2	1	2	-1.74825174825175	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20260313120000	https://www.theportugalnews.com/news/2026-03-13/chega-wants-to-change-rules-for-immigrants-state-support/989593
1294031615	20250313	202503	2025	2025.2000	IGOSEAASN	ASEAN	SEA	ASN				IGO			BRN	BRUNEI	BRN								0	046	046	04	1	7.0	2	1	2	-0.54844606946983	1	Brunei	BX	BX		4.5	114.666667	BX	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	1	Brunei	BX	BX		4.5	114.666667	BX	20260313120000	https://ianslive.in/asean-fms-discuss-implications-of-middle-east-conflict--20260313170917
1294031616	20250313	202503	2025	2025.2000	IGOSEAASN	ASEAN	SEA	ASN				IGO			BRN	BRUNEI DARUSSALAM	BRN								0	046	046	04	1	7.0	6	1	6	-0.54844606946983	1	Brunei	BX	BX		4.5	114.666667	BX	1	Brunei	BX	BX		4.5	114.666667	BX	1	Brunei	BX	BX		4.5	114.666667	BX	20260313120000	https://ianslive.in/asean-fms-discuss-implications-of-middle-east-conflict--20260313170917
1294031617	20250313	202503	2025	2025.2000	PRTCOP	PORTUGAL	PRT					COP													1	010	010	01	1	0.0	2	1	2	-1.74825174825175	1	Portugal	PO	PO		39.5	-8	PO	0								1	Portugal	PO	PO		39.5	-8	PO	20260313120000	https://www.theportugalnews.com/news/2026-03-13/chega-wants-to-change-rules-for-immigrants-state-support/989593
1294031618	20250313	202503	2025	2025.2000	PRTCOP	PORTUGAL	PRT					COP			CVL	IMMIGRANT						CVL			0	020	020	02	1	3.0	1	1	1	-1.74825174825175	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20260313120000	https://www.theportugalnews.com/news/2026-03-13/chega-wants-to-change-rules-for-immigrants-state-support/989593
1294031619	20250313	202503	2025	2025.2000	PRTCOP	PORTUGAL	PRT					COP			CVL	IMMIGRANT						CVL			0	070	070	07	2	7.0	1	1	1	-1.74825174825175	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20260313120000	https://www.theportugalnews.com/news/2026-03-13/chega-wants-to-change-rules-for-immigrants-state-support/989593
1294031620	20250313	202503	2025	2025.2000	USA	UNITED STATES	USA								GBRLEG	UNITED KINGDOM	GBR					LEG			0	013	013	01	1	0.4	2	1	2	-2.02101859337106	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260313120000	https://www.cnn.com/2026/03/13/us/jeffrey-epstein-little-st-james-island-invs-vis
1294031621	20250313	202503	2025	2025.2000	USA	UNITED STATES	USA								GBRLEG	UNITED KINGDOM	GBR					LEG			0	013	013	01	1	0.4	2	1	2	-2.02101859337106	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	United Kingdom	UK	UK		54	-4	UK	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260313120000	https://www.cnn.com/2026/03/13/us/jeffrey-epstein-little-st-james-island-invs-vis
1294031622	20250313	202503	2025	2025.2000	USA	UNITED STATES	USA								MED	MAGAZINE						MED			0	111	111	11	3	-2.0	1	1	1	0.10881392818281	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260313120000	https://nationalpost.com/news/world/trump-has-taken-to-gifting-florsheim-shoes-to-his-male-colleagues-it-seems-marco-rubios-are-too-large
1294031623	20250313	202503	2025	2025.2000	USA	UNITED STATES	USA								MED	MAGAZINE						MED			0	111	111	11	3	-2.0	1	1	1	0.10881392818281	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260313120000	https://nationalpost.com/news/world/trump-has-taken-to-gifting-florsheim-shoes-to-his-male-colleagues-it-seems-marco-rubios-are-too-large
1294031624	20250313	202503	2025	2025.2000	USA	AMERICAN	USA								MED	MAGAZINE						MED			0	111	111	11	3	-2.0	3	1	3	0.10881392818281	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260313120000	https://nationalpost.com/news/world/trump-has-taken-to-gifting-florsheim-shoes-to-his-male-colleagues-it-seems-marco-rubios-are-too-large
1294031625	20250313	202503	2025	2025.2000	USAGOV	US AMBASSADOR	USA					GOV			GBRLEG	UNITED KINGDOM	GBR					LEG			0	013	013	01	1	0.4	3	1	3	-2.02101859337106	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20260313120000	https://www.cnn.com/2026/03/13/us/jeffrey-epstein-little-st-james-island-invs-vis
1294031626	20250313	202503	2025	2025.2000	USAGOV	US AMBASSADOR	USA					GOV			GBRLEG	UNITED KINGDOM	GBR					LEG			0	013	013	01	1	0.4	2	1	2	-2.02101859337106	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	Israel	IS	IS		31.5	34.75	IS	20260313120000	https://www.cnn.com/2026/03/13/us/jeffrey-epstein-little-st-james-island-invs-vis
1294031627	20250313	202503	2025	2025.2000	USAGOV	US AMBASSADOR	USA					GOV			GBRLEG	UNITED KINGDOM	GBR					LEG			0	013	013	01	1	0.4	1	1	1	-2.02101859337106	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260313120000	https://www.cnn.com/2026/03/13/us/jeffrey-epstein-little-st-james-island-invs-vis
1294031628	20260211	202602	2026	2026.1123	BGDLEG	BANGLADESH	BGD					LEG			REB	UPRISING						REB			0	042	042	04	1	1.9	8	1	8	1.55172413793104	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20260313120000	https://www.dailysabah.com/politics/bangladesh-fm-to-travel-to-turkiye-for-first-official-visit-abroad/news
1294031629	20260211	202602	2026	2026.1123	BGDLEG	BANGLADESH	BGD					LEG			REB	UPRISING						REB			0	042	042	04	1	1.9	2	1	2	1.55172413793104	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20260313120000	https://www.dailysabah.com/politics/bangladesh-fm-to-travel-to-turkiye-for-first-official-visit-abroad/news
1294031630	20260211	202602	2026	2026.1123	GOV	PRINCE						GOV			AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	10	1	10	0.67567567567568	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20260313120000	https://www.geo.tv/latest/655463-prince-harry-meghan-markles-third-baby-what-sussexes-say
1294031631	20260211	202602	2026	2026.1123	ISR	ISRAEL	ISR																		0	010	010	01	1	0.0	2	1	2	-2.02101859337106	1	Israel	IS	IS		31.5	34.75	IS	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260313120000	https://www.cnn.com/2026/03/13/us/jeffrey-epstein-little-st-james-island-invs-vis
1294031632	20260211	202602	2026	2026.1123	KHM	CAMBODIAN	KHM								THA	THAILAND	THA								1	051	051	05	1	3.4	2	1	2	-4.45544554455445	5	Preah Vihear, Preah Vihé, Cambodia	CB	CB13	12398	13.75	105	-1032285	1	Thailand	TH	TH		15	100	TH	5	Preah Vihear, Preah Vihé, Cambodia	CB	CB13	12398	13.75	105	-1032285	20260313120000	https://www.phnompenhpost.com/national/formal-protests-issued-over-thai-construction-on-cambodian-territory
1294031633	20260306	202603	2026	2026.1808	ARE	DUBAI	ARE								PAK	PAKISTAN	PAK								1	190	190	19	4	-10.0	3	1	3	-3.53159851301116	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Jamshoro, Sindh, Pakistan	PK	PK05	23693	25.4394	68.2903	-2763206	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260313120000	https://www.yahoo.com/news/articles/iran-strikes-end-dubai-dreams-111318894.html
1294031634	20260306	202603	2026	2026.1808	COP	POLICE						COP			JUD	JUDGE						JUD			0	173	173	17	4	-5.0	5	1	5	-2.02643171806167	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20260313120000	https://www.thestar.com.my/news/world/2026/03/13/how-an-obscure-banker-slipped-into-brazils-political-inner-circle-triggering-a-scandal
