1295522121	20250322	202503	2025	2025.2247	FRA	FRENCH	FRA								FRAGOV	PARIS	FRA					GOV			1	042	042	04	1	1.9	4	1	4	0.47169811320755	4	Le Havre, Haute-Normandie, France	FR	FRA7	16277	49.5	0.133333	-1441598	4	Le Havre, Haute-Normandie, France	FR	FRA7	16277	49.5	0.133333	-1441598	4	Le Havre, Haute-Normandie, France	FR	FRA7	16277	49.5	0.133333	-1441598	20260322120000	https://www.euronews.com/2026/03/22/france-local-elections-a-key-test-one-year-before-the-countrys-presidential-election
1295522122	20250322	202503	2025	2025.2247	FRACVL	FRENCH	FRA					CVL			FRAGOV	PARIS	FRA					GOV			1	042	042	04	1	1.9	6	1	6	0.47169811320755	4	Le Havre, Haute-Normandie, France	FR	FRA7	16277	49.5	0.133333	-1441598	4	Le Havre, Haute-Normandie, France	FR	FRA7	16277	49.5	0.133333	-1441598	4	Le Havre, Haute-Normandie, France	FR	FRA7	16277	49.5	0.133333	-1441598	20260322120000	https://www.euronews.com/2026/03/22/france-local-elections-a-key-test-one-year-before-the-countrys-presidential-election
1295522123	20250322	202503	2025	2025.2247	FRAGOV	PARIS	FRA					GOV			FRACVL	FRENCH	FRA					CVL			1	043	043	04	1	2.8	6	1	6	0.47169811320755	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260322120000	https://www.euronews.com/2026/03/22/france-local-elections-a-key-test-one-year-before-the-countrys-presidential-election
1295522124	20250322	202503	2025	2025.2247	MIL	MILITARY						MIL			UKR	UKRAINE	UKR								0	051	051	05	1	3.4	2	1	2	-0.92194222495391	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260322120000	https://www.naturalnews.com/2026-03-22-kremlin-intelligence-swap-iran-us-aid-ukraine.html
1295522125	20250322	202503	2025	2025.2247	MIL	MILITARY						MIL			UKR	UKRAINE	UKR								0	051	051	05	1	3.4	6	1	6	-0.92194222495391	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260322120000	https://www.naturalnews.com/2026-03-22-kremlin-intelligence-swap-iran-us-aid-ukraine.html
1295522126	20250322	202503	2025	2025.2247	MIL	MILITARY						MIL			UKR	UKRAINE	UKR								0	051	051	05	1	3.4	2	1	2	-0.92194222495391	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	China	CH	CH		35	105	CH	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260322120000	https://www.naturalnews.com/2026-03-22-kremlin-intelligence-swap-iran-us-aid-ukraine.html
1295522127	20250322	202503	2025	2025.2247	SPY	INTELLIGENCE						SPY			UKR	UKRAINE	UKR								0	031	031	03	1	5.2	6	1	6	-0.92194222495391	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260322120000	https://www.naturalnews.com/2026-03-22-kremlin-intelligence-swap-iran-us-aid-ukraine.html
1295522128	20250322	202503	2025	2025.2247	SPY	INTELLIGENCE						SPY			UKR	UKRAINE	UKR								0	031	031	03	1	5.2	2	1	2	-0.92194222495391	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260322120000	https://www.naturalnews.com/2026-03-22-kremlin-intelligence-swap-iran-us-aid-ukraine.html
1295522129	20250322	202503	2025	2025.2247	SPY	INTELLIGENCE						SPY			UKR	UKRAINE	UKR								0	031	031	03	1	5.2	2	1	2	-0.92194222495391	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260322120000	https://www.naturalnews.com/2026-03-22-kremlin-intelligence-swap-iran-us-aid-ukraine.html
1295522130	20260220	202602	2026	2026.1370	USA	ARKANSAS	USA								EDU	SCHOOL						EDU			1	014	014	01	1	0.0	4	1	4	2.05761316872428	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20260322120000	https://www.magnoliareporter.com/article_9ee62fc3-8721-4621-9b27-15ed36e5016c.html
1295522131	20260220	202602	2026	2026.1370	USALEG	ARKANSAS	USA					LEG			EDU	SCHOOL						EDU			1	014	014	01	1	0.0	6	1	6	2.05761316872428	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20260322120000	https://www.magnoliareporter.com/article_9ee62fc3-8721-4621-9b27-15ed36e5016c.html
1295522132	20260321	202603	2026	2026.2219	GBR	UNITED KINGDOM	GBR																		1	090	090	09	2	-2.0	5	1	5	-3.34302325581396	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20260322120000	https://metro.co.uk/2026/03/22/meningitis-cases-kent-outbreak-fall-testing-27596748/
1295522133	20260322	202603	2026	2026.2247											BUS	BANK						BUS			0	043	043	04	1	2.8	10	1	10	3.35386721423682	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20260322120000	http://www.worldtechtoday.com/2026/03/22/188047/on-the-wild-rodeo-slot-free-spins-web-bingo-online-game-modern-jackpots.html
1295522134	20260322	202603	2026	2026.2247											CHN	CHINA	CHN								0	046	046	04	1	7.0	6	1	6	4.97512437810945	0								4	Tomra, Xizang, China	CH	CH14	13300	30.85	87.5	-1928877	4	Tomra, Xizang, China	CH	CH14	13300	30.85	87.5	-1928877	20260322120000	https://www.potatonewstoday.com/2022/05/05/potato-processor-snow-valley-food-benefits-from-efficient-collaboration-with-tomra-food/
1295522135	20260322	202603	2026	2026.2247											CHN	CHINA	CHN								0	190	190	19	4	-10.0	8	1	8	4.97512437810945	0								4	Tomra, Xizang, China	CH	CH14	13300	30.85	87.5	-1928877	4	Tomra, Xizang, China	CH	CH14	13300	30.85	87.5	-1928877	20260322120000	https://www.potatonewstoday.com/2022/05/05/potato-processor-snow-valley-food-benefits-from-efficient-collaboration-with-tomra-food/
1295522136	20260322	202603	2026	2026.2247											CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	2	1	2	-4.31499460625674	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20260322120000	https://www.birminghammail.co.uk/news/uk-news/inside-englands-fly-tipping-capital-33615160
1295522137	20260322	202603	2026	2026.2247											CVL	NEIGHBOURHOOD						CVL			1	036	036	03	1	4.0	2	1	2	-4.31499460625674	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20260322120000	https://www.birminghammail.co.uk/news/uk-news/inside-englands-fly-tipping-capital-33615160
1295522138	20260322	202603	2026	2026.2247											EDU	UNIVERSITY						EDU			0	042	042	04	1	1.9	5	1	5	-2.45664739884393	0								1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20260322120000	https://www.stratford-herald.com/news/grandmother-81-taking-on-stratford-parking-bullies-over-9458481/
1295522139	20260322	202603	2026	2026.2247											ELI	ACTOR						ELI			0	190	190	19	4	-10.0	10	1	10	-3.93063583815029	0								0								0								20260322120000	https://metro.co.uk/2026/03/22/theo-leaving-coronation-street-latest-james-cartwrights-exit-confirmed-27538831/
1295522140	20260322	202603	2026	2026.2247											FRA	FRANCE	FRA								1	120	120	12	3	-4.0	2	1	2	-1.67682926829269	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20260322120000	https://www.birminghammail.co.uk/news/midlands-news/woman-refused-job-midland-estate-33615216
1295522141	20260322	202603	2026	2026.2247											GBR	WALES	GBR								1	014	014	01	1	0.0	10	1	10	-2.51572327044025	0								0								0								20260322120000	https://metro.co.uk/2026/03/22/experts-baffled-stream-cornwall-turns-bright-orange-27597198/
1295522142	20260322	202603	2026	2026.2247											GBR	UNITED KINGDOM	GBR								1	090	090	09	2	-2.0	1	1	1	-1.54723127035831	0								1	Australia	AS	AS		-25	135	AS	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260322120000	https://metro.co.uk/2026/03/22/moving-australia-girlfriend-a-strangers-message-stopped-27511139/
1295522143	20260322	202603	2026	2026.2247											GOV	CHIEF EXECUTIVE						GOV			0	020	020	02	1	3.0	1	1	1	-3.84615384615385	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20260322120000	https://www.nigerianeye.com/2026/03/ndlea-intercepts-drgs-hidden-in-winter.html
1295522144	20260322	202603	2026	2026.2247											GOV	CHIEF EXECUTIVE						GOV			0	020	020	02	1	3.0	1	1	1	-3.84615384615385	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20260322120000	https://www.nigerianeye.com/2026/03/ndlea-intercepts-drgs-hidden-in-winter.html
1295522145	20260322	202603	2026	2026.2247											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	4	1	4	-4.05594405594405	0								1	Iceland	IC	IC		65	-18	IC	1	Iceland	IC	IC		65	-18	IC	20260322120000	https://www.independent.co.uk/news/uk/politics/iran-war-food-fuel-shortage-ration-steve-reed-b2943346.html
1295522146	20260322	202603	2026	2026.2247											GOV	AUTHORITIES						GOV			1	042	042	04	1	1.9	5	1	5	-7.85907859078591	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20260322120000	https://www.nigerianeye.com/2026/03/six-die-one-missing-in-qatar-military.html
1295522147	20260322	202603	2026	2026.2247											GOV	GOVERNMENT						GOV			0	090	090	09	2	-2.0	4	1	4	-4.05594405594405	0								1	Iceland	IC	IC		65	-18	IC	1	Iceland	IC	IC		65	-18	IC	20260322120000	https://www.independent.co.uk/news/uk/politics/iran-war-food-fuel-shortage-ration-steve-reed-b2943346.html
1295522148	20260322	202603	2026	2026.2247											GOV	GOVERNMENT						GOV			0	090	090	09	2	-2.0	1	1	1	-4.05594405594405	0								1	Iran	IR	IR		32	53	IR	1	Iceland	IC	IC		65	-18	IC	20260322120000	https://www.independent.co.uk/news/uk/politics/iran-war-food-fuel-shortage-ration-steve-reed-b2943346.html
1295522149	20260322	202603	2026	2026.2247											GOV	GOVERNMENT						GOV			0	130	130	13	3	-4.4	10	1	10	-8.55263157894737	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20260322120000	https://www.tribuneindia.com/news/punjab/bsf-jawans-death-in-ncb-custody-punjab-rights-panel-seeks-judicial-probe/
1295522150	20260322	202603	2026	2026.2247											HINAST700	YOGA				HIN					1	052	052	05	1	3.5	10	1	10	-1.68539325842696	0								0								0								20260322120000	https://www.yogajournal.com/lifestyle/navigating-overwhelm/
1295522151	20260322	202603	2026	2026.2247											IGOBUSOPC	OPEC		OPC				IGO	BUS		1	036	036	03	1	4.0	5	1	5	1.96078431372549	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260322120000	https://www.bloomberg.com:443/news/articles/2026-03-20/iran-war-picasso-s-the-painter-and-his-model-at-risk-in-tehran
1295522152	20260322	202603	2026	2026.2247											IGOSAFSAD	SADC	SAF	SAD				IGO			1	051	051	05	1	3.4	5	1	5	4.44444444444445	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20260322120000	https://www.channelafrica.co.za/channelafrica/news/sadc-hosts-trade-standards-meetings-in-sa/
1295522153	20260322	202603	2026	2026.2247											IND	DELHI	IND								1	042	042	04	1	1.9	2	1	2	-1.17302052785923	0								4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20260322120000	https://auto.economictimes.indiatimes.com/news/industry/ev-charging-challenges-a-road-trip-turns-stressful-for-drivers/129731723
1295522154	20260322	202603	2026	2026.2247											IND	HINDUSTAN	IND								1	046	046	04	1	7.0	6	1	6	5.18518518518519	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260322120000	https://www.hindustantimes.com/world-news/us-news/nancy-guthrie-update-sheriff-chris-nanos-sends-message-to-kidnappers-101774177706143.html
1295522155	20260322	202603	2026	2026.2247											IRN	IRANIAN	IRN								1	042	042	04	1	1.9	2	1	2	-4.17690417690418	0								4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	4	Dimona, HaDarom, Israel	IS	IS01	18315	31.0667	35.0333	-779575	20260322120000	https://www.hindustantimes.com/world-news/how-dimona-earned-mini-india-title-and-why-iran-chose-to-target-the-southern-israeli-city-101774170459433.html
1295522156	20260322	202603	2026	2026.2247											IRN	IRAN	IRN								1	130	130	13	3	-4.4	3	1	3	-5.83941605839416	0								4	Qalibaf, Semnan, Iran	IR	IR25	40956	35.396	52.7315	-3079429	4	Qalibaf, Semnan, Iran	IR	IR25	40956	35.396	52.7315	-3079429	20260322120000	https://www.thehindubusinessline.com/news/world/iran-warns-of-irreversible-damage-to-regional-infrastructure-if-power-plants-attacked-post-on-x/article70772089.ece
1295522157	20260322	202603	2026	2026.2247											IRN	IRAN	IRN								1	194	194	19	4	-10.0	2	1	2	-1.15273775216139	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260322120000	https://www.yahoo.com/news/articles/no-assessment-iran-could-strike-111147125.html
1295522158	20260322	202603	2026	2026.2247											IRQ	IRAQ	IRQ								1	110	110	11	3	-2.0	5	1	5	-4.89051094890511	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20260322120000	https://jowhar.com/tech-titans-clash-in-first-major-ai-conflict/
