1291631745	20250301	202503	2025	2025.1671	BRA	BRAZIL	BRA																		0	010	010	01	1	0.0	2	1	2	-5.5	4	Minas Gerais, Acre, Brazil	BR	BR01	18585	-8.96667	-72.7833	-655150	0								4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20260301000000	https://www.kten.com/news/brazils-lula-visits-flood-zone-as-death-toll-from-landslides-hits-70/article_1847133c-6f4f-5c2f-8aea-99bdd6a41b3a.html
1291631746	20250301	202503	2025	2025.1671	BRA	BRAZIL	BRA								GOV	MINIST OF CITIES						GOV			0	010	010	01	1	0.0	4	1	4	-5.5	4	Minas Gerais, Acre, Brazil	BR	BR01	18585	-8.96667	-72.7833	-655150	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20260301000000	https://www.kten.com/news/brazils-lula-visits-flood-zone-as-death-toll-from-landslides-hits-70/article_1847133c-6f4f-5c2f-8aea-99bdd6a41b3a.html
1291631747	20250301	202503	2025	2025.1671	GOV	MINIST OF CITIES						GOV													0	010	010	01	1	0.0	1	1	1	-5.5	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	0								4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20260301000000	https://www.kten.com/news/brazils-lula-visits-flood-zone-as-death-toll-from-landslides-hits-70/article_1847133c-6f4f-5c2f-8aea-99bdd6a41b3a.html
1291631748	20250301	202503	2025	2025.1671	IRN	IRAN	IRN																		0	012	012	01	1	-0.4	10	1	10	-4.10803398822101	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260301000000	https://www.latintimes.com/ayatollah-ali-khamenei-killed-airstrike-tehran-israeli-media-reports-595187
1291631749	20250301	202503	2025	2025.1671	IRN	IRAN	IRN																		0	138	138	13	3	-7.0	10	1	10	-4.10803398822101	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260301000000	https://www.latintimes.com/ayatollah-ali-khamenei-killed-airstrike-tehran-israeli-media-reports-595187
1291631750	20250301	202503	2025	2025.1671	IRN	IRANIAN	IRN																		0	160	160	16	4	-4.0	1	1	1	-2.6378896882494	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260301000000	https://indianexpress.com/article/explained/delhi-calls-for-dialogue-but-its-diplomatic-tightrope-gets-tighter-10558169/
1291631751	20250301	202503	2025	2025.1671	IRN	IRAN	IRN								GOV	REGIME						GOV			0	010	010	01	1	0.0	3	1	3	-7.01754385964912	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260301000000	https://www.thehindubusinessline.com/news/world/explained-how-khamenei-shaped-iran-and-what-his-reported-death-could-mean/article70689568.ece
1291631752	20250301	202503	2025	2025.1671	ISR	ISRAEL	ISR								IRN	IRAN	IRN								0	010	010	01	1	0.0	1	1	1	-7.01754385964912	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260301000000	https://www.thehindubusinessline.com/news/world/explained-how-khamenei-shaped-iran-and-what-his-reported-death-could-mean/article70689568.ece
1291631753	20250301	202503	2025	2025.1671	ISR	ISRAEL	ISR								IRN	IRAN	IRN								0	010	010	01	1	0.0	1	1	1	-7.01754385964912	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260301000000	https://www.thehindubusinessline.com/news/world/explained-how-khamenei-shaped-iran-and-what-his-reported-death-could-mean/article70689568.ece
1291631754	20250301	202503	2025	2025.1671	ISR	ISRAEL	ISR								IRN	IRAN	IRN								0	133	133	13	3	-5.8	1	1	1	-3.84944396920445	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20260301000000	https://www.sbs.com.au/news/podcast-episode/us-israel-launch-coordinated-attacks-on-iran/doeahgogn
1291631755	20250301	202503	2025	2025.1671	ISR	ISRAEL	ISR								IRN	IRAN	IRN								0	133	133	13	3	-5.8	1	1	1	-3.84944396920445	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260301000000	https://www.sbs.com.au/news/podcast-episode/us-israel-launch-coordinated-attacks-on-iran/doeahgogn
1291631756	20250301	202503	2025	2025.1671	MIL	ARMY						MIL			UAF	TERRORIST						UAF			0	120	120	12	3	-4.0	5	1	5	-4.02010050251256	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260301000000	https://indianexpress.com/article/india/boost-to-women-empowerment-pm-modi-launches-hpv-vaccination-drive-for-14-yr-old-girls-10558343/
1291631757	20250301	202503	2025	2025.1671	QAT	QATAR	QAT								ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	6	1	6	-2.6840490797546	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Qatar	QA	QA		25.5	51.25	QA	20260301000000	https://www.kten.com/news/politics/massive-us-attacks-on-iran-unlikely-to-produce-regime-change-in-tehran/article_775e18cf-045b-5d87-a916-a013e2b7a458.html
1291631758	20250301	202503	2025	2025.1671	QAT	QATAR	QAT								ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	2	1	2	-2.6840490797546	1	Qatar	QA	QA		25.5	51.25	QA	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Qatar	QA	QA		25.5	51.25	QA	20260301000000	https://www.kten.com/news/politics/massive-us-attacks-on-iran-unlikely-to-produce-regime-change-in-tehran/article_775e18cf-045b-5d87-a916-a013e2b7a458.html
1291631759	20250301	202503	2025	2025.1671	QAT	QATAR	QAT								PSE	GAZA	PSE								0	190	190	19	4	-10.0	2	1	2	-2.6840490797546	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Qatar	QA	QA		25.5	51.25	QA	20260301000000	https://www.kten.com/news/politics/massive-us-attacks-on-iran-unlikely-to-produce-regime-change-in-tehran/article_775e18cf-045b-5d87-a916-a013e2b7a458.html
1291631760	20250301	202503	2025	2025.1671	USAMED	THE ASSOCIATED PRESS	USA					MED			IRN	IRAN	IRN								0	010	010	01	1	0.0	1	1	1	-7.01754385964912	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260301000000	https://www.thehindubusinessline.com/news/world/explained-how-khamenei-shaped-iran-and-what-his-reported-death-could-mean/article70689568.ece
1291631761	20250301	202503	2025	2025.1671	USAMED	THE ASSOCIATED PRESS	USA					MED			IRN	IRAN	IRN								0	010	010	01	1	0.0	1	1	1	-7.01754385964912	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260301000000	https://www.thehindubusinessline.com/news/world/explained-how-khamenei-shaped-iran-and-what-his-reported-death-could-mean/article70689568.ece
1291631762	20260130	202601	2026	2026.0822											BUS	INVESTOR						BUS			1	050	050	05	1	3.5	10	1	10	1.05540897097626	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260301000000	https://www.fool.com/investing/2026/02/28/amazon-vs-costco-stock-which-is-a-better-buy/
1291631763	20260130	202601	2026	2026.0822											BUS	INVESTOR						BUS			1	0874	087	08	2	10.0	10	1	10	1.05540897097626	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260301000000	https://www.fool.com/investing/2026/02/28/amazon-vs-costco-stock-which-is-a-better-buy/
1291631764	20260130	202601	2026	2026.0822	LEG	CONGRESS						LEG			PTY	PARTY LEADER									1	010	010	01	1	0.0	10	1	10	-2.36966824644549	4	Gurdaspur, Punjab, India	IN	IN23	17827	32.0333	75.5167	-2096892	4	Gurdaspur, Punjab, India	IN	IN23	17827	32.0333	75.5167	-2096892	4	Gurdaspur, Punjab, India	IN	IN23	17827	32.0333	75.5167	-2096892	20260301000000	https://indianexpress.com/article/cities/chandigarh/be-a-team-player-or-be-benched-rahul-warns-punjab-congress-leaders-10558361/
1291631765	20260222	202602	2026	2026.1425	EDU	STUDENT						EDU			OPP	PROTESTER						OPP			1	141	141	14	3	-6.5	10	1	10	-5.78452639190166	4	Isfahan, Esfahan, Iran	IR	IR28	40941	32.6597	51.6714	6013426	4	Isfahan, Esfahan, Iran	IR	IR28	40941	32.6597	51.6714	6013426	4	Isfahan, Esfahan, Iran	IR	IR28	40941	32.6597	51.6714	6013426	20260301000000	https://www.thetimes.com/world/middle-east/article/ordinary-iranians-were-already-frightened-then-the-bombing-stared-0qwp7p3hn
1291631766	20260222	202602	2026	2026.1425	EDU	STUDENT						EDU			OPP	PROTESTER						OPP			1	170	170	17	4	-7.0	10	1	10	-5.78452639190166	4	Isfahan, Esfahan, Iran	IR	IR28	40941	32.6597	51.6714	6013426	4	Isfahan, Esfahan, Iran	IR	IR28	40941	32.6597	51.6714	6013426	4	Isfahan, Esfahan, Iran	IR	IR28	40941	32.6597	51.6714	6013426	20260301000000	https://www.thetimes.com/world/middle-east/article/ordinary-iranians-were-already-frightened-then-the-bombing-stared-0qwp7p3hn
